time [s],cadence [spm] (/api/datatype/53/)
3894.00000000,150
3895.00000000,144
3896.00000000,121
3897.00000000,101
3898.00000000,85
3899.00000000,73
3900.00000000,65
3901.00000000,60
3902.00000000,58
3903.00000000,62
3904.00000000,68
3905.00000000,73
3906.00000000,74
3907.00000000,72
3908.00000000,72
3909.00000000,72
3910.00000000,70
3911.00000000,56
3912.00000000,34
3913.00000000,32
3914.00000000,49
3915.00000000,60
3916.00000000,58
3917.00000000,53
3918.00000000,42
3919.00000000,30
3920.00000000,37
3921.00000000,51
3922.00000000,52
3923.00000000,40
3924.00000000,0
3925.00000000,0
3926.00000000,0
3927.00000000,0
3928.00000000,0
3929.00000000,0
3930.00000000,0
3931.00000000,0
3932.00000000,0
3933.00000000,0
3934.00000000,0
3935.00000000,0
3936.00000000,0
3937.00000000,0
3938.00000000,0
3939.00000000,0
3940.00000000,0
3941.00000000,0
3942.00000000,0
3943.00000000,0
3944.00000000,0
3945.00000000,0
3946.00000000,0
3947.00000000,42
3948.00000000,103
3949.00000000,112
3950.00000000,56
3951.00000000,0
3952.00000000,0
3953.00000000,0
3954.00000000,55
3955.00000000,60
3956.00000000,54
3957.00000000,48
3958.00000000,38
3959.00000000,0
3960.00000000,0
3961.00000000,0
3962.00000000,0
3963.00000000,0
3964.00000000,0
3965.00000000,0
3966.00000000,0
3967.00000000,0
3968.00000000,0
3969.00000000,0
3970.00000000,0
3971.00000000,0
3972.00000000,0
3973.00000000,0
3974.00000000,0
3975.00000000,0
3976.00000000,0
3977.00000000,0
3978.00000000,0
3979.00000000,0
3980.00000000,0
3981.00000000,0
3982.00000000,0
3983.00000000,0
3984.00000000,0
3985.00000000,0
3986.00000000,0
3987.00000000,0
3988.00000000,0
3989.00000000,0
3990.00000000,0
3991.00000000,0
3992.00000000,0
3993.00000000,0
3994.00000000,0
3995.00000000,0
3996.00000000,0
3997.00000000,0
3998.00000000,0
3999.00000000,0
4000.00000000,0
4001.00000000,32
4002.00000000,34
4003.00000000,0
4004.00000000,0
4005.00000000,42
4006.00000000,53
4007.00000000,39
4008.00000000,34
4009.00000000,34
4010.00000000,0
4011.00000000,0
4012.00000000,0
4013.00000000,0
4014.00000000,31
4015.00000000,55
4016.00000000,99
4017.00000000,136
4018.00000000,146
4019.00000000,134
4020.00000000,115
4021.00000000,102
4022.00000000,90
4023.00000000,100
4024.00000000,146
4025.00000000,189
4026.00000000,187
4027.00000000,161
4028.00000000,140
4029.00000000,129
4030.00000000,117
4031.00000000,104
4032.00000000,94
4033.00000000,92
4034.00000000,100
4035.00000000,102
4036.00000000,92
4037.00000000,80
4038.00000000,73
4039.00000000,75
4040.00000000,84
4041.00000000,93
4042.00000000,99
4043.00000000,84
4044.00000000,52
4045.00000000,44
4046.00000000,47
4047.00000000,35
4048.00000000,31
4049.00000000,37
4050.00000000,41
4051.00000000,45
4052.00000000,56
4053.00000000,71
4054.00000000,77
4055.00000000,74
4056.00000000,71
4057.00000000,75
4058.00000000,88
4059.00000000,99
4060.00000000,105
4061.00000000,108
4062.00000000,103
4063.00000000,95
4064.00000000,93
4065.00000000,93
4066.00000000,94
4067.00000000,96
4068.00000000,102
4069.00000000,118
4070.00000000,142
4071.00000000,146
4072.00000000,121
4073.00000000,96
4074.00000000,84
4075.00000000,78
4076.00000000,63
4077.00000000,30
4078.00000000,0
4079.00000000,0
4080.00000000,39
4081.00000000,46
4082.00000000,46
4083.00000000,44
4084.00000000,41
4085.00000000,41
4086.00000000,47
4087.00000000,51
4088.00000000,51
4089.00000000,48
4090.00000000,49
4091.00000000,54
4092.00000000,60
4093.00000000,66
4094.00000000,76
4095.00000000,87
4096.00000000,92
4097.00000000,88
4098.00000000,79
4099.00000000,59
4100.00000000,0
4101.00000000,0
4102.00000000,0
4103.00000000,0
4104.00000000,0
4105.00000000,0
4106.00000000,0
4107.00000000,0
4108.00000000,0
4109.00000000,0
4110.00000000,0
4111.00000000,0
4112.00000000,0
4113.00000000,0
4114.00000000,0
4115.00000000,0
4116.00000000,0
4117.00000000,0
4118.00000000,0
4119.00000000,0
4120.00000000,0
4121.00000000,0
4122.00000000,0
4123.00000000,0
4124.00000000,0
4125.00000000,0
4126.00000000,0
4127.00000000,0
4128.00000000,0
4129.00000000,35
4130.00000000,0
4131.00000000,30
4132.00000000,47
4133.00000000,59
4134.00000000,61
4135.00000000,49
4136.00000000,0
4137.00000000,0
4138.00000000,0
4139.00000000,37
4140.00000000,44
4141.00000000,43
4142.00000000,41
4143.00000000,39
4144.00000000,42
4145.00000000,53
4146.00000000,70
4147.00000000,67
4148.00000000,44
4149.00000000,38
4150.00000000,49
4151.00000000,56
4152.00000000,47
4153.00000000,0
4154.00000000,0
4155.00000000,35
4156.00000000,42
4157.00000000,49
4158.00000000,62
4159.00000000,81
4160.00000000,91
4161.00000000,86
4162.00000000,77
4163.00000000,72
4164.00000000,69
4165.00000000,70
4166.00000000,73
4167.00000000,76
4168.00000000,79
4169.00000000,86
4170.00000000,88
4171.00000000,89
4172.00000000,108
4173.00000000,149
4174.00000000,178
4175.00000000,171
4176.00000000,145
4177.00000000,118
4178.00000000,98
4179.00000000,85
4180.00000000,76
4181.00000000,70
4182.00000000,68
4183.00000000,71
4184.00000000,82
4185.00000000,101
4186.00000000,121
4187.00000000,134
4188.00000000,136
4189.00000000,124
4190.00000000,107
4191.00000000,94
4192.00000000,88
4193.00000000,83
4194.00000000,74
4195.00000000,69
4196.00000000,73
4197.00000000,82
4198.00000000,92
4199.00000000,98
4200.00000000,97
4201.00000000,92
4202.00000000,85
4203.00000000,85
4204.00000000,98
4205.00000000,119
4206.00000000,131
4207.00000000,126
4208.00000000,114
4209.00000000,106
4210.00000000,101
4211.00000000,94
4212.00000000,89
4213.00000000,86
4214.00000000,87
4215.00000000,99
4216.00000000,121
4217.00000000,141
4218.00000000,142
4219.00000000,127
4220.00000000,110
4221.00000000,100
4222.00000000,96
4223.00000000,107
4224.00000000,134
4225.00000000,150
4226.00000000,144
4227.00000000,127
4228.00000000,117
4229.00000000,113
4230.00000000,112
4231.00000000,112
4232.00000000,107
4233.00000000,101
4234.00000000,97
4235.00000000,92
4236.00000000,86
4237.00000000,81
4238.00000000,77
4239.00000000,71
4240.00000000,70
4241.00000000,75
4242.00000000,65
4243.00000000,42
4244.00000000,38
4245.00000000,41
4246.00000000,33
4247.00000000,36
4248.00000000,40
4249.00000000,30
4250.00000000,0
4251.00000000,35
4252.00000000,38
4253.00000000,35
4254.00000000,32
4255.00000000,33
4256.00000000,35
4257.00000000,41
4258.00000000,49
4259.00000000,56
4260.00000000,60
4261.00000000,52
4262.00000000,33
4263.00000000,30
4264.00000000,39
4265.00000000,45
4266.00000000,48
4267.00000000,48
4268.00000000,49
4269.00000000,58
4270.00000000,71
4271.00000000,81
4272.00000000,94
4273.00000000,111
4274.00000000,121
4275.00000000,123
4276.00000000,118
4277.00000000,109
4278.00000000,85
4279.00000000,51
4280.00000000,44
4281.00000000,62
4282.00000000,73
4283.00000000,68
4284.00000000,58
4285.00000000,56
4286.00000000,61
4287.00000000,64
4288.00000000,62
4289.00000000,60
4290.00000000,64
4291.00000000,71
4292.00000000,75
4293.00000000,77
4294.00000000,81
4295.00000000,86
4296.00000000,88
4297.00000000,88
4298.00000000,74
4299.00000000,36
4300.00000000,0
4301.00000000,30
4302.00000000,51
4303.00000000,57
4304.00000000,52
4305.00000000,48
4306.00000000,48
4307.00000000,41
4308.00000000,30
4309.00000000,41
4310.00000000,62
4311.00000000,81
4312.00000000,99
4313.00000000,109
4314.00000000,106
4315.00000000,98
4316.00000000,88
4317.00000000,85
4318.00000000,87
4319.00000000,86
4320.00000000,91
4321.00000000,107
4322.00000000,116
4323.00000000,113
4324.00000000,104
4325.00000000,92
4326.00000000,84
4327.00000000,90
4328.00000000,113
4329.00000000,132
4330.00000000,131
4331.00000000,125
4332.00000000,130
4333.00000000,146
4334.00000000,151
4335.00000000,138
4336.00000000,121
4337.00000000,107
4338.00000000,96
4339.00000000,88
4340.00000000,86
4341.00000000,74
4342.00000000,47
4343.00000000,40
4344.00000000,51
4345.00000000,55
4346.00000000,52
4347.00000000,47
4348.00000000,44
4349.00000000,46
4350.00000000,51
4351.00000000,60
4352.00000000,73
4353.00000000,85
4354.00000000,89
4355.00000000,89
4356.00000000,92
4357.00000000,91
4358.00000000,86
4359.00000000,80
4360.00000000,73
4361.00000000,56
4362.00000000,34
4363.00000000,31
4364.00000000,34
4365.00000000,0
4366.00000000,0
4367.00000000,34
4368.00000000,32
4369.00000000,0
4370.00000000,0
4371.00000000,0
4372.00000000,0
4373.00000000,0
4374.00000000,0
4375.00000000,0
4376.00000000,0
4377.00000000,0
4378.00000000,0
4379.00000000,0
4380.00000000,0
4381.00000000,0
4382.00000000,0
4383.00000000,0
4384.00000000,0
4385.00000000,0
4386.00000000,0
4387.00000000,0
4388.00000000,0
4389.00000000,48
4390.00000000,70
4391.00000000,96
4392.00000000,116
4393.00000000,132
4394.00000000,141
4395.00000000,138
4396.00000000,124
4397.00000000,108
4398.00000000,101
4399.00000000,102
4400.00000000,109
4401.00000000,120
4402.00000000,129
4403.00000000,134
4404.00000000,133
4405.00000000,131
4406.00000000,131
4407.00000000,135
4408.00000000,137
4409.00000000,131
4410.00000000,115
4411.00000000,85
4412.00000000,49
4413.00000000,39
4414.00000000,53
4415.00000000,60
4416.00000000,57
4417.00000000,52
4418.00000000,54
4419.00000000,71
4420.00000000,100
4421.00000000,121
4422.00000000,114
4423.00000000,94
4424.00000000,79
4425.00000000,71
4426.00000000,67
4427.00000000,64
4428.00000000,61
4429.00000000,59
4430.00000000,61
4431.00000000,71
4432.00000000,92
4433.00000000,118
4434.00000000,131
4435.00000000,121
4436.00000000,106
4437.00000000,105
4438.00000000,113
4439.00000000,118
4440.00000000,118
4441.00000000,117
4442.00000000,125
4443.00000000,137
4444.00000000,141
4445.00000000,126
4446.00000000,108
4447.00000000,84
4448.00000000,39
4449.00000000,0
4450.00000000,0
4451.00000000,46
4452.00000000,51
4453.00000000,48
4454.00000000,43
4455.00000000,39
4456.00000000,35
4457.00000000,34
4458.00000000,33
4459.00000000,33
4460.00000000,36
4461.00000000,40
4462.00000000,44
4463.00000000,52
4464.00000000,61
4465.00000000,74
4466.00000000,93
4467.00000000,108
4468.00000000,124
4469.00000000,140
4470.00000000,140
4471.00000000,129
4472.00000000,115
4473.00000000,108
4474.00000000,119
4475.00000000,112
4476.00000000,58
4477.00000000,0
4478.00000000,0
4479.00000000,44
4480.00000000,0
4481.00000000,0
4482.00000000,0
4483.00000000,0
4484.00000000,0
4485.00000000,0
4486.00000000,0
4487.00000000,0
4488.00000000,0
4489.00000000,0
4490.00000000,0
4491.00000000,0
4492.00000000,0
4493.00000000,0
4494.00000000,0
4495.00000000,0
4496.00000000,0
4497.00000000,0
4498.00000000,0
4499.00000000,0
4500.00000000,0
4501.00000000,0
4502.00000000,59
4503.00000000,120
4504.00000000,156
4505.00000000,147
4506.00000000,106
4507.00000000,58
4508.00000000,46
4509.00000000,59
4510.00000000,62
4511.00000000,55
4512.00000000,49
4513.00000000,47
4514.00000000,47
4515.00000000,39
4516.00000000,0
4517.00000000,0
4518.00000000,0
4519.00000000,0
4520.00000000,34
4521.00000000,39
4522.00000000,39
4523.00000000,37
4524.00000000,36
4525.00000000,39
4526.00000000,49
4527.00000000,57
4528.00000000,62
4529.00000000,64
4530.00000000,68
4531.00000000,75
4532.00000000,80
4533.00000000,83
4534.00000000,87
4535.00000000,86
4536.00000000,81
4537.00000000,79
4538.00000000,81
4539.00000000,85
4540.00000000,88
4541.00000000,89
4542.00000000,84
4543.00000000,75
4544.00000000,65
4545.00000000,62
4546.00000000,64
4547.00000000,67
4548.00000000,70
4549.00000000,77
4550.00000000,83
4551.00000000,81
4552.00000000,76
4553.00000000,75
4554.00000000,64
4555.00000000,31
4556.00000000,0
4557.00000000,0
4558.00000000,0
4559.00000000,0
4560.00000000,0
4561.00000000,39
4562.00000000,59
4563.00000000,95
4564.00000000,102
4565.00000000,68
4566.00000000,48
4567.00000000,45
4568.00000000,0
4569.00000000,0
4570.00000000,0
4571.00000000,40
4572.00000000,44
4573.00000000,40
4574.00000000,35
4575.00000000,0
4576.00000000,0
4577.00000000,0
4578.00000000,0
4579.00000000,0
4580.00000000,0
4581.00000000,0
4582.00000000,0
4583.00000000,0
4584.00000000,0
4585.00000000,0
4586.00000000,0
4587.00000000,0
4588.00000000,0
4589.00000000,0
4590.00000000,0
4591.00000000,0
4592.00000000,0
4593.00000000,0
4594.00000000,0
4595.00000000,0
4596.00000000,0
4597.00000000,0
4598.00000000,0
4599.00000000,0
4600.00000000,56
4601.00000000,74
4602.00000000,54
4603.00000000,42
4604.00000000,40
4605.00000000,0
4606.00000000,0
4607.00000000,0
4608.00000000,0
4609.00000000,0
4610.00000000,0
4611.00000000,0
4612.00000000,0
4613.00000000,0
4614.00000000,0
4615.00000000,0
4616.00000000,0
4617.00000000,0
4618.00000000,51
4619.00000000,88
4620.00000000,107
4621.00000000,102
4622.00000000,94
4623.00000000,90
4624.00000000,85
4625.00000000,78
4626.00000000,71
4627.00000000,67
4628.00000000,64
4629.00000000,58
4630.00000000,45
4631.00000000,0
4632.00000000,0
4633.00000000,32
4634.00000000,0
4635.00000000,0
4636.00000000,37
4637.00000000,49
4638.00000000,68
4639.00000000,93
4640.00000000,115
4641.00000000,124
4642.00000000,121
4643.00000000,117
4644.00000000,114
4645.00000000,105
4646.00000000,93
4647.00000000,72
4648.00000000,44
4649.00000000,40
4650.00000000,55
4651.00000000,62
4652.00000000,60
4653.00000000,55
4654.00000000,51
4655.00000000,41
4656.00000000,0
4657.00000000,0
4658.00000000,0
4659.00000000,0
4660.00000000,0
4661.00000000,0
4662.00000000,0
4663.00000000,0
4664.00000000,0
4665.00000000,0
4666.00000000,0
4667.00000000,0
4668.00000000,38
4669.00000000,78
4670.00000000,107
4671.00000000,117
4672.00000000,112
4673.00000000,101
4674.00000000,90
4675.00000000,80
4676.00000000,74
4677.00000000,76
4678.00000000,87
4679.00000000,101
4680.00000000,108
4681.00000000,102
4682.00000000,95
4683.00000000,77
4684.00000000,49
4685.00000000,45
4686.00000000,58
4687.00000000,54
4688.00000000,0
4689.00000000,0
4690.00000000,0
4691.00000000,0
4692.00000000,0
4693.00000000,0
4694.00000000,0
4695.00000000,0
4696.00000000,0
4697.00000000,0
4698.00000000,0
4699.00000000,0
4700.00000000,0
4701.00000000,0
4702.00000000,0
4703.00000000,0
4704.00000000,0
4705.00000000,0
4706.00000000,0
4707.00000000,0
4708.00000000,0
4709.00000000,0
4710.00000000,0
4711.00000000,0
4712.00000000,0
4713.00000000,57
4714.00000000,94
4715.00000000,89
4716.00000000,55
4717.00000000,44
4718.00000000,54
4719.00000000,58
4720.00000000,53
4721.00000000,47
4722.00000000,42
4723.00000000,40
4724.00000000,38
4725.00000000,36
4726.00000000,0
4727.00000000,0
4728.00000000,0
4729.00000000,0
4730.00000000,36
4731.00000000,64
4732.00000000,109
4733.00000000,139
4734.00000000,143
4735.00000000,134
4736.00000000,116
4737.00000000,101
4738.00000000,92
4739.00000000,84
4740.00000000,65
4741.00000000,39
4742.00000000,35
4743.00000000,47
4744.00000000,54
4745.00000000,54
4746.00000000,50
4747.00000000,51
4748.00000000,62
4749.00000000,77
4750.00000000,82
4751.00000000,77
4752.00000000,71
4753.00000000,70
4754.00000000,69
4755.00000000,68
4756.00000000,70
4757.00000000,74
4758.00000000,75
4759.00000000,74
4760.00000000,96
4761.00000000,136
4762.00000000,146
4763.00000000,126
4764.00000000,105
4765.00000000,92
4766.00000000,90
4767.00000000,98
4768.00000000,101
4769.00000000,96
4770.00000000,91
4771.00000000,84
4772.00000000,76
4773.00000000,71
4774.00000000,71
4775.00000000,72
4776.00000000,74
4777.00000000,83
4778.00000000,101
4779.00000000,113
4780.00000000,103
4781.00000000,88
4782.00000000,83
4783.00000000,84
4784.00000000,86
4785.00000000,95
4786.00000000,100
4787.00000000,96
4788.00000000,91
4789.00000000,88
4790.00000000,84
4791.00000000,81
4792.00000000,102
4793.00000000,159
4794.00000000,205
4795.00000000,204
4796.00000000,168
4797.00000000,132
4798.00000000,108
4799.00000000,94
4800.00000000,86
4801.00000000,81
4802.00000000,78
4803.00000000,73
4804.00000000,73
4805.00000000,85
4806.00000000,104
4807.00000000,124
4808.00000000,141
4809.00000000,141
4810.00000000,118
4811.00000000,92
4812.00000000,76
4813.00000000,68
4814.00000000,61
4815.00000000,47
4816.00000000,0
4817.00000000,0
4818.00000000,36
4819.00000000,44
4820.00000000,48
4821.00000000,49
4822.00000000,53
4823.00000000,64
4824.00000000,72
4825.00000000,78
4826.00000000,86
4827.00000000,78
4828.00000000,39
4829.00000000,0
4830.00000000,0
4831.00000000,0
4832.00000000,0
4833.00000000,0
4834.00000000,0
4835.00000000,0
4836.00000000,30
4837.00000000,0
4838.00000000,0
4839.00000000,0
4840.00000000,0
4841.00000000,0
4842.00000000,0
4843.00000000,0
4844.00000000,0
4845.00000000,0
4846.00000000,0
4847.00000000,0
4848.00000000,0
4849.00000000,35
4850.00000000,87
4851.00000000,123
4852.00000000,109
4853.00000000,65
4854.00000000,48
4855.00000000,58
4856.00000000,64
4857.00000000,52
4858.00000000,0
4859.00000000,0
4860.00000000,0
4861.00000000,0
4862.00000000,0
4863.00000000,0
4864.00000000,0
4865.00000000,30
4866.00000000,34
4867.00000000,44
4868.00000000,43
4869.00000000,0
4870.00000000,0
4871.00000000,0
4872.00000000,49
4873.00000000,56
4874.00000000,45
4875.00000000,0
4876.00000000,0
4877.00000000,36
4878.00000000,34
4879.00000000,0
4880.00000000,0
4881.00000000,40
4882.00000000,44
4883.00000000,43
4884.00000000,39
4885.00000000,37
4886.00000000,39
4887.00000000,35
4888.00000000,0
4889.00000000,0
4890.00000000,0
4891.00000000,0
4892.00000000,31
4893.00000000,30
4894.00000000,0
4895.00000000,0
4896.00000000,0
4897.00000000,0
4898.00000000,0
4899.00000000,0
4900.00000000,0
4901.00000000,0
4902.00000000,0
4903.00000000,34
4904.00000000,38
4905.00000000,40
4906.00000000,34
4907.00000000,0
4908.00000000,0
4909.00000000,0
4910.00000000,35
4911.00000000,41
4912.00000000,41
4913.00000000,40
4914.00000000,49
4915.00000000,67
4916.00000000,66
4917.00000000,35
4918.00000000,0
4919.00000000,0
4920.00000000,40
4921.00000000,47
4922.00000000,46
4923.00000000,43
4924.00000000,45
4925.00000000,58
4926.00000000,83
4927.00000000,112
4928.00000000,133
4929.00000000,145
4930.00000000,145
4931.00000000,134
4932.00000000,120
4933.00000000,102
4934.00000000,87
4935.00000000,77
4936.00000000,71
4937.00000000,71
4938.00000000,75
4939.00000000,66
4940.00000000,41
4941.00000000,35
4942.00000000,46
4943.00000000,52
4944.00000000,52
4945.00000000,50
4946.00000000,53
4947.00000000,67
4948.00000000,85
4949.00000000,102
4950.00000000,92
4951.00000000,58
4952.00000000,48
4953.00000000,59
4954.00000000,66
4955.00000000,74
4956.00000000,89
4957.00000000,102
4958.00000000,103
4959.00000000,93
4960.00000000,82
4961.00000000,76
4962.00000000,70
4963.00000000,63
4964.00000000,55
4965.00000000,49
4966.00000000,48
4967.00000000,53
4968.00000000,47
4969.00000000,31
4970.00000000,31
4971.00000000,49
4972.00000000,65
4973.00000000,79
4974.00000000,102
4975.00000000,122
4976.00000000,126
4977.00000000,115
4978.00000000,100
4979.00000000,85
4980.00000000,73
4981.00000000,66
4982.00000000,64
4983.00000000,64
4984.00000000,69
4985.00000000,62
4986.00000000,41
4987.00000000,39
4988.00000000,53
4989.00000000,59
4990.00000000,54
4991.00000000,47
4992.00000000,44
4993.00000000,46
4994.00000000,52
4995.00000000,59
4996.00000000,64
4997.00000000,66
4998.00000000,66
4999.00000000,65
5000.00000000,60
5001.00000000,55
5002.00000000,51
5003.00000000,50
5004.00000000,49
5005.00000000,47
5006.00000000,46
5007.00000000,48
5008.00000000,52
5009.00000000,55
5010.00000000,53
5011.00000000,55
5012.00000000,67
5013.00000000,94
5014.00000000,130
5015.00000000,141
5016.00000000,130
5017.00000000,121
5018.00000000,115
5019.00000000,107
5020.00000000,101
5021.00000000,94
5022.00000000,83
5023.00000000,72
5024.00000000,70
5025.00000000,73
5026.00000000,73
5027.00000000,78
5028.00000000,86
5029.00000000,87
5030.00000000,69
5031.00000000,41
5032.00000000,34
5033.00000000,48
5034.00000000,59
5035.00000000,64
5036.00000000,69
5037.00000000,79
5038.00000000,90
5039.00000000,92
5040.00000000,83
5041.00000000,72
5042.00000000,69
5043.00000000,70
5044.00000000,70
5045.00000000,69
5046.00000000,71
5047.00000000,75
5048.00000000,77
5049.00000000,81
5050.00000000,84
5051.00000000,86
5052.00000000,85
5053.00000000,82
5054.00000000,77
5055.00000000,70
5056.00000000,68
5057.00000000,67
5058.00000000,65
5059.00000000,60
5060.00000000,55
5061.00000000,54
5062.00000000,57
5063.00000000,66
5064.00000000,83
5065.00000000,104
5066.00000000,127
5067.00000000,161
5068.00000000,193
5069.00000000,203
5070.00000000,184
5071.00000000,158
5072.00000000,138
5073.00000000,125
5074.00000000,121
5075.00000000,116
5076.00000000,102
5077.00000000,93
5078.00000000,106
5079.00000000,143
5080.00000000,179
5081.00000000,200
5082.00000000,190
5083.00000000,144
5084.00000000,101
5085.00000000,81
5086.00000000,73
5087.00000000,69
5088.00000000,80
5089.00000000,111
5090.00000000,132
5091.00000000,123
5092.00000000,106
5093.00000000,104
5094.00000000,116
5095.00000000,131
5096.00000000,136
5097.00000000,127
5098.00000000,109
5099.00000000,96
5100.00000000,95
5101.00000000,108
5102.00000000,120
5103.00000000,123
5104.00000000,119
5105.00000000,113
5106.00000000,124
5107.00000000,149
5108.00000000,157
5109.00000000,142
5110.00000000,118
5111.00000000,93
5112.00000000,74
5113.00000000,79
5114.00000000,112
5115.00000000,148
5116.00000000,159
5117.00000000,149
5118.00000000,138
5119.00000000,137
5120.00000000,144
5121.00000000,163
5122.00000000,181
5123.00000000,182
5124.00000000,168
5125.00000000,154
5126.00000000,153
5127.00000000,159
5128.00000000,161
5129.00000000,157
5130.00000000,156
5131.00000000,166
5132.00000000,181
5133.00000000,186
5134.00000000,179
5135.00000000,172
5136.00000000,171
5137.00000000,162
5138.00000000,141
5139.00000000,123
5140.00000000,116
5141.00000000,115
5142.00000000,111
5143.00000000,101
5144.00000000,98
5145.00000000,108
5146.00000000,124
5147.00000000,140
5148.00000000,152
5149.00000000,157
5150.00000000,155
5151.00000000,146
5152.00000000,137
5153.00000000,135
5154.00000000,138
5155.00000000,118
5156.00000000,58
5157.00000000,0
5158.00000000,31
5159.00000000,58
5160.00000000,67
5161.00000000,62
5162.00000000,59
5163.00000000,66
5164.00000000,73
5165.00000000,73
5166.00000000,68
5167.00000000,66
5168.00000000,68
5169.00000000,59
5170.00000000,0
5171.00000000,0
5172.00000000,0
5173.00000000,42
5174.00000000,53
5175.00000000,56
5176.00000000,45
5177.00000000,34
5178.00000000,47
5179.00000000,57
5180.00000000,33
5181.00000000,0
5182.00000000,0
5183.00000000,0
5184.00000000,41
5185.00000000,53
5186.00000000,55
5187.00000000,56
5188.00000000,64
5189.00000000,73
5190.00000000,72
5191.00000000,65
5192.00000000,58
5193.00000000,55
5194.00000000,64
5195.00000000,90
5196.00000000,123
5197.00000000,145
5198.00000000,146
5199.00000000,129
5200.00000000,108
5201.00000000,88
5202.00000000,76
5203.00000000,78
5204.00000000,91
5205.00000000,111
5206.00000000,127
5207.00000000,138
5208.00000000,142
5209.00000000,127
5210.00000000,108
5211.00000000,99
5212.00000000,105
5213.00000000,126
5214.00000000,146
5215.00000000,154
5216.00000000,128
5217.00000000,74
5218.00000000,50
5219.00000000,59
5220.00000000,66
5221.00000000,66
5222.00000000,68
5223.00000000,79
5224.00000000,90
5225.00000000,89
5226.00000000,80
5227.00000000,77
5228.00000000,81
5229.00000000,88
5230.00000000,104
5231.00000000,120
5232.00000000,122
5233.00000000,116
5234.00000000,109
5235.00000000,98
5236.00000000,84
5237.00000000,75
5238.00000000,76
5239.00000000,101
5240.00000000,147
5241.00000000,175
5242.00000000,166
5243.00000000,137
5244.00000000,110
5245.00000000,97
5246.00000000,92
5247.00000000,82
5248.00000000,72
5249.00000000,68
5250.00000000,56
5251.00000000,36
5252.00000000,32
5253.00000000,44
5254.00000000,42
5255.00000000,0
5256.00000000,30
5257.00000000,41
5258.00000000,51
5259.00000000,67
5260.00000000,91
5261.00000000,102
5262.00000000,91
5263.00000000,76
5264.00000000,70
5265.00000000,68
5266.00000000,66
5267.00000000,59
5268.00000000,53
5269.00000000,54
5270.00000000,48
5271.00000000,32
5272.00000000,0
5273.00000000,39
5274.00000000,44
5275.00000000,43
5276.00000000,41
5277.00000000,40
5278.00000000,33
5279.00000000,0
5280.00000000,0
5281.00000000,0
5282.00000000,0
5283.00000000,0
5284.00000000,0
5285.00000000,32
5286.00000000,37
5287.00000000,42
5288.00000000,50
5289.00000000,53
5290.00000000,44
5291.00000000,0
5292.00000000,30
5293.00000000,43
5294.00000000,50
5295.00000000,61
5296.00000000,84
5297.00000000,97
5298.00000000,91
5299.00000000,67
5300.00000000,39
5301.00000000,37
5302.00000000,49
5303.00000000,53
5304.00000000,50
5305.00000000,46
5306.00000000,43
5307.00000000,44
5308.00000000,49
5309.00000000,53
5310.00000000,55
5311.00000000,56
5312.00000000,61
5313.00000000,55
5314.00000000,0
5315.00000000,0
5316.00000000,0
5317.00000000,32
5318.00000000,0
5319.00000000,0
5320.00000000,32
5321.00000000,30
5322.00000000,0
5323.00000000,0
5324.00000000,0
5325.00000000,0
5326.00000000,0
5327.00000000,0
5328.00000000,0
5329.00000000,0
5330.00000000,44
5331.00000000,60
5332.00000000,74
5333.00000000,81
5334.00000000,82
5335.00000000,82
5336.00000000,84
5337.00000000,86
5338.00000000,85
5339.00000000,81
5340.00000000,80
5341.00000000,84
5342.00000000,95
5343.00000000,116
5344.00000000,145
5345.00000000,161
5346.00000000,149
5347.00000000,122
5348.00000000,99
5349.00000000,87
5350.00000000,77
5351.00000000,70
5352.00000000,65
5353.00000000,60
5354.00000000,56
5355.00000000,51
5356.00000000,47
5357.00000000,44
5358.00000000,42
5359.00000000,41
5360.00000000,43
5361.00000000,47
5362.00000000,53
5363.00000000,60
5364.00000000,74
5365.00000000,90
5366.00000000,99
5367.00000000,101
5368.00000000,95
5369.00000000,80
5370.00000000,69
5371.00000000,66
5372.00000000,64
5373.00000000,70
5374.00000000,91
5375.00000000,116
5376.00000000,133
5377.00000000,134
5378.00000000,124
5379.00000000,120
5380.00000000,122
5381.00000000,119
5382.00000000,106
5383.00000000,79
5384.00000000,45
5385.00000000,37
5386.00000000,50
5387.00000000,70
5388.00000000,100
5389.00000000,123
5390.00000000,121
5391.00000000,104
5392.00000000,86
5393.00000000,63
5394.00000000,0
5395.00000000,0
5396.00000000,0
5397.00000000,40
5398.00000000,40
5399.00000000,0
5400.00000000,0
5401.00000000,0
5402.00000000,0
5403.00000000,0
5404.00000000,0
5405.00000000,0
5406.00000000,0
5407.00000000,0
5408.00000000,0
5409.00000000,0
5410.00000000,0
5411.00000000,0
5412.00000000,0
5413.00000000,0
5414.00000000,0
5415.00000000,0
5416.00000000,0
5417.00000000,0
5418.00000000,0
5419.00000000,0
5420.00000000,0
5421.00000000,0
5422.00000000,0
5423.00000000,0
5424.00000000,0
5425.00000000,0
5426.00000000,0
5427.00000000,0
5428.00000000,0
5429.00000000,0
5430.00000000,0
5431.00000000,0
5432.00000000,0
5433.00000000,0
5434.00000000,0
5435.00000000,0
5436.00000000,0
5437.00000000,0
5438.00000000,0
5439.00000000,0
5440.00000000,0
5441.00000000,0
5442.00000000,0
5443.00000000,0
5444.00000000,0
5445.00000000,0
5446.00000000,0
